Iteration,MCC
1,-0.048246468949252656
2,-0.05275210713614951
3,-0.07929279431004946
4,-0.03015190872979798
5,-0.09252156914264295
6,-0.10991186558560369
7,-0.07805174654230038
8,-0.030735071528516223
9,-0.10702733729007834
10,0.054167615893584056
11,-0.06005438801924102
12,0.014152654153001461
13,0.002029142747253392
14,-0.06540099987259992
15,0.09775993056336633
16,-0.010008605357851672
17,-0.05300784970510589
18,-0.024276149632955216
19,-0.08938212802036925
20,0.0007111537140885039
