CID,SMILES,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),SMILES_raw
681.0,NCCc1ccc(O)c(O)c1,inactive,,0.0,inactive,,0.0,C1=CC(=C(C=C1CCN)O)O
3657.0,NC(O)=NO,inactive,,0.0,inactive,,0.0,C(=O)(N)NO
3672.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,inactive,,0.0,inactive,,0.0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
3779.0,CC(C)NCC(O)c1ccc(O)c(O)c1,inactive,,0.0,inactive,,0.0,CC(C)NCC(C1=CC(=C(C=C1)O)O)O
3715.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,inactive,,0.0,inactive,,0.0,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
3696.0,CN(C)CCCN1c2ccccc2CCc2ccccc21,inactive,,0.0,inconclusive antagonist,,,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
5702132.0,CC(C)NNC(=O)c1ccncc1,inactive,,0.0,inactive,,0.0,CC(C)NNC(=O)C1=CC=NC=C1.OS(=O)(=O)O
133621.0,CCn1ccnc1CC1COc2ccccc2O1,inactive,,0.0,inactive,,0.0,CCN1C=CN=C1CC2COC3=CC=CC=C3O2
3825.0,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,inactive,,0.0,inactive,,0.0,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
3827.0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,inactive,,0.0,inactive,,0.0,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
3932.0,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5
68624.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,inactive,,0.0,inactive,,0.0,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.Cl
3878.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,inactive,,0.0,inactive,,0.0,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
39562.0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,inactive,,0.0,inactive,,0.0,C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O
3676.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,inactive,,0.0,inactive,,0.0,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
4922.0,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,inactive,,0.0,inactive,,0.0,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1
4168.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,inactive,,0.0,inactive,,0.0,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
11957593.0,Cc1cn[nH]c1,inactive,,0.0,inactive,,0.0,CC1=CNN=C1.Cl
4810.0,COc1nc(C)nc(Cl)c1NC1=NCCN1,inactive,,0.0,inactive,,0.0,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
441333.0,CC(C)NCC(O)c1cc(O)cc(O)c1,inactive,,0.0,inactive,,0.0,CC(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O
21467.0,Cc1cccc(C)c1OCC(C)N,inactive,,0.0,inactive,,0.0,CC1=C(C(=CC=C1)C)OCC(C)N.Cl
5353788.0,CCO/C([O-])=N/c1c[n+](N2CCOCC2)no1,inactive,,0.0,inactive,,0.0,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-]
4201.0,N=c1cc(N2CCCCC2)nc(N)n1O,inactive,,0.0,inactive,,0.0,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
4197.0,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,inactive,,0.0,inactive,,0.0,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
13758.0,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,inactive,,0.0,inactive,,0.0,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCC[NH+](C)C.[Cl-]
896.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,inactive,,0.0,inactive,,0.0,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
119442.0,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,inactive,,0.0,active antagonist,18.8336,-63.6098,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC.Cl
9082.0,NCCS,inactive,,0.0,inactive,,0.0,C(CS)N.Cl
441350.0,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,inactive,,0.0,inactive,,0.0,C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N
4032.0,CNC1(C)C2CCC(C2)C1(C)C,inactive,,0.0,inactive,,0.0,CC1(C2CCC(C2)C1(C)NC)C
8667.0,CN(C)CCN(Cc1cccs1)c1ccccn1,inactive,,0.0,inactive,,0.0,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2.Cl
4054.0,CC12CC3CC(C)(C1)CC(N)(C3)C2,inactive,,0.0,inactive,,0.0,CC12CC3CC(C1)(CC(C3)(C2)N)C
4507.0,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,inactive,,0.0,inactive,,0.0,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C
4500.0,CNCCC(Oc1ccccc1OC)c1ccccc1,inactive,,0.0,inactive,,0.0,CNCCC(C1=CC=CC=C1)OC2=CC=CC=C2OC
4567.0,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,inactive,,0.0,inactive,,0.0,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
4418.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,inactive,,0.0,inactive,,0.0,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O
4495.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,inactive,,0.0,inactive,,0.0,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2
4472.0,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2
5358907.0,CN1Cc2c(N)cccc2C(c2ccccc2)C1,inactive,,0.0,inactive,,0.0,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=C\C(=O)O)\C(=O)O
8246.0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,inactive,,0.0,inactive,,0.0,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-]
4474.0,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,inactive,,0.0,active antagonist,23.7101,-81.3205,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC
4485.0,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],inactive,,0.0,inactive,,0.0,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
4493.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,inactive,,0.0,inactive,,0.0,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C
39214.0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,inactive,,0.0,inactive,,0.0,CC1=NC=C(C(=N1)N)CNC(=O)N(CCCl)N=O
11957654.0,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,inactive,,0.0,inactive,,0.0,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(=C\C(=O)O)\C(=O)O
4581.0,NCC(O)c1ccc(O)cc1,inactive,,0.0,inactive,,0.0,C1=CC(=CC=C1C(CN)O)O
4628.0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,inactive,,0.0,inactive,,0.0,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O
4636.0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,inactive,,0.0,inactive,,0.0,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C
83823.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1,inactive,,0.0,inactive,,0.0,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
4583.0,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,inactive,,0.0,inactive,,0.0,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
4615.0,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,inactive,,0.0,active antagonist,25.6016,-59.0617,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5
4847.0,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,inactive,,0.0,inactive,,0.0,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F
4828.0,CC(C)NCC(O)COc1cccc2[nH]ccc12,inactive,,0.0,inactive,,0.0,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
4671.0,CCCCCCCCCCCCCCCC(=O)NCCO,inactive,,0.0,inactive,,0.0,CCCCCCCCCCCCCCCC(=O)NCCO
21138.0,CC(C)NC[C@@H](O)COc1cccc2ccccc12,inactive,,0.0,inactive,,0.0,CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O
4740.0,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,inactive,,0.0,inactive,,0.0,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
16362.0,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,inactive,,0.0,inconclusive antagonist,28.1796,-33.5567,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
40632.0,Cc1ccc(=O)n(-c2ccccc2)c1,inactive,,0.0,inactive,,0.0,CC1=CN(C(=O)C=C1)C2=CC=CC=C2
4927.0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,inactive,,0.0,inconclusive antagonist,28.1796,-35.4037,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
4891.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,inactive,,0.0,inactive,,0.0,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2
4932.0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,inactive,,0.0,inactive,,0.0,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
4843.0,NC(=O)CN1CCCC1=O,inactive,,0.0,inactive,,0.0,C1CC(=O)N(C1)CC(=O)N
4992.0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,inactive,,0.0,inactive,,0.0,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
54676228.0,CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,inactive,,0.0,inactive,,0.0,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3
5887.0,CN(C)CCCN1c2ccccc2Sc2ccccc21,inactive,,0.0,inconclusive antagonist,26.6032,-42.8767,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl
25150753.0,CN(C)CCC(c1ccccc1)c1ccccn1,inactive,,0.0,inactive,,0.0,C[NH+](C)CCC(C1=CC=CC=C1)C2=CC=CC=[NH+]2.C(=C\C(=O)[O-])\C(=O)[O-]
1046.0,NC(=O)c1cnccn1,inactive,,0.0,inactive,,0.0,C1=CN=C(C=N1)C(=O)N
4909.0,CCC1(c2ccccc2)C(=O)NCNC1=O,inactive,,0.0,inactive,,0.0,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
4848.0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,inactive,,0.0,inactive,,0.0,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4
24351.0,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,inactive,,0.0,inactive,,0.0,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C.Cl
9373.0,C#CCN(C)Cc1ccccc1,inactive,,0.0,inactive,,0.0,CN(CC#C)CC1=CC=CC=C1.Cl
71484.0,C=C1C(=CC)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(CC)=C5C)c(C)c4CCC(=O)O)c(C=CC(=O)O)c3C,inactive,,0.0,active antagonist,22.3838,-59.5307,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)[O-])C)C(=C3C)CCC(=O)[O-])C=C.[Na+].[Na+]
4781.0,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,inactive,,0.0,inactive,,0.0,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
9279.0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,inactive,,0.0,inactive,,0.0,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-]
5281032.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,inactive,,0.0,inconclusive antagonist,26.6032,-50.5578,CN1CCN(CC1)CCCN2C3=C(SC4=CC=CC=C24)C=CC(=C3)Cl.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O
4850.0,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,inactive,,0.0,inactive,,0.0,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=CC=N4
4913.0,CCN(CC)CCNC(=O)c1ccc(N)cc1,inactive,,0.0,inactive,,0.0,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
92163.0,CCCNC(C)C(=O)Nc1ccccc1C,inactive,,0.0,inactive,,0.0,CCCNC(C)C(=O)NC1=CC=CC=C1C.Cl
4938.0,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,inactive,,0.0,inactive,,0.0,CCCN1C=NC2=C1C(=O)N(C(=O)N2C)CCCCC(=O)C
7550.0,CN(C)C(=O)Oc1ccc[n+](C)c1,inactive,,0.0,inactive,,0.0,C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-]
5795.0,CCN(CC)CCOC(=O)c1ccc(N)cc1,inactive,,0.0,inactive,,0.0,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl
5702242.0,c1ccc2nc(N3CCNCC3)ccc2c1,inactive,,0.0,inactive,,0.0,C1CN(CCN1)C2=NC3=CC=CC=C3C=C2.C(=C\C(=O)O)\C(=O)O
3001055.0,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,inactive,,0.0,inactive,,0.0,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C
5074.0,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,inactive,,0.0,inactive,,0.0,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3
5073.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,inactive,,0.0,inactive,,0.0,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
68712.0,C1COC(=NC(C2CC2)C2CC2)N1,inactive,,0.0,inactive,,0.0,C1CC1C(C2CC2)NC3=NCCO3
54900.0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,inactive,,0.0,inactive,,0.0,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl
5095.0,CCCN(CCC)CCc1cccc2[nH]c(O)cc12,inactive,,0.0,inactive,,0.0,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
56959.0,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,inactive,,0.0,inactive,,0.0,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
5092.0,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,inactive,,0.0,inactive,,0.0,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3
9899402.0,COc1ccccc1N1CCNCC1,inactive,,0.0,inactive,,0.0,COC1=CC=CC=C1N2CCNCC2.Cl
5268.0,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,inactive,,0.0,inactive,,0.0,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CC4COC5=CC=CC=C5O4
7172.0,CNCC(O)c1ccc(O)cc1,inactive,,0.0,inactive,,0.0,CNCC(C1=CC=C(C=C1)O)O
5335.0,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N
5472495.0,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1,inactive,,0.0,inactive,,0.0,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)(=O)C)C=CC(=C2)F)CC(=O)O
131746.0,NC1CCN(c2cccc(Cl)n2)CC1,inactive,,0.0,inactive,,0.0,C1CN(CCC1N)C2=NC(=CC=C2)Cl.Cl
56801.0,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,inactive,,0.0,active antagonist,12.3481,-61.2733,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O.C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O
72124.0,CN=C(NC#N)Nc1ccc(C2=NNC(=O)CC2C)cc1,inactive,,0.0,inactive,,0.0,CC1CC(=O)NN=C1C2=CC=C(C=C2)NC(=NC)NC#N
2083.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,inactive,,0.0,inactive,,0.0,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
11957725.0,c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,inactive,,0.0,active antagonist,26.6032,-50.9894,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4S3.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O
5265.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,inactive,,0.0,active antagonist,3.34915,-55.5771,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F
688272.0,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,inactive,,0.0,inactive,,0.0,CCN1CCC[C@H]1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
22475.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,inactive,,0.0,inactive,,0.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-]
11647992.0,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,inactive,,0.0,inactive,,0.0,C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F.Cl
5387.0,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O,inactive,,0.0,inactive,,0.0,CC1=C2C(=CS1)C(=O)NC3=CC=CC=C3N2C(=O)CN4CCN(CC4)C
5426.0,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,inactive,,0.0,inactive,,0.0,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
5702214.0,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,inactive,,0.0,inactive,,0.0,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC.Cl
1123.0,NCCS(=O)(=O)O,inactive,,0.0,inactive,,0.0,C(CS(=O)(=O)O)N
5505.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,inactive,,0.0,inactive,,0.0,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
5946.0,CC[N+](CC)(CC)CC,inactive,,0.0,inactive,,0.0,CC[N+](CC)(CC)CC.[Cl-]
5503.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,inactive,,0.0,inactive,,0.0,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2
441334.0,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,inactive,,0.0,inactive,,0.0,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O
5610.0,NCCc1ccc(O)cc1,inactive,,0.0,inactive,,0.0,C1=CC(=CC=C1CCN)O
66069.0,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,inactive,,0.0,inconclusive antagonist,29.8493,-76.029,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F.Cl
5282318.0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,inactive,,0.0,inconclusive antagonist,23.7101,-35.6956,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.C(=C\C(=O)O)\C(=O)O
5546.0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N
10648.0,c1ccc2c(c1)CCCC2C1=NCCN1,inactive,,0.0,inactive,,0.0,C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl
5429.0,Cn1cnc2c1c(=O)[nH]c(=O)n2C,inactive,,0.0,inactive,,0.0,CN1C=NC2=C1C(=O)NC(=O)N2C
44383.0,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,inactive,,0.0,inactive,,0.0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.Cl
864.0,O=C(O)CCCCC1CCSS1,inactive,,0.0,inactive,,0.0,C1CSSC1CCCCC(=O)O
5702285.0,CC(C)(C)NCC(O)c1ccccc1Cl,inactive,,0.0,inactive,,0.0,CC(C)(C)NCC(C1=CC=CC=C1Cl)O.Cl
62935.0,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,inactive,,0.0,inactive,,0.0,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl.Cl
2052.0,N#CC(C#N)=Cc1ccc(O)c(O)c1,inactive,,0.0,inactive,,0.0,C1=CC(=C(C=C1C=C(C#N)C#N)O)O
1359.0,FC(F)(F)c1ccccc1-n1ccnc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C(=C1)C(F)(F)F)N2C=CN=C2
5578.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,inactive,,0.0,inactive,,0.0,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
671690.0,CN1[C@@H]2CC[C@H]1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2,inactive,,0.0,inactive,,0.0,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3=CC(=CC(=C3)Cl)Cl
5593.0,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,inactive,,0.0,inactive,,0.0,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
167980.0,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,inactive,,0.0,inactive,,0.0,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC.Cl
2435.0,Brc1c(NC2=NCCN2)ccc2nccnc12,inactive,,0.0,inactive,,0.0,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br
2998.0,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,inactive,,0.0,inactive,,0.0,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
5707.0,Cc1cccc(C)c1N=C1NCCCS1,inactive,,0.0,inactive,,0.0,CC1=C(C(=CC=C1)C)NC2=NCCCS2
5282386.0,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,inactive,,0.0,inactive,,0.0,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl
5723.0,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,inactive,,0.0,inactive,,0.0,COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F
5763.0,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,inactive,,0.0,inactive,,0.0,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.Cl
657298.0,CCCc1cc(=O)[nH]c(=S)[nH]1,inactive,,0.0,inactive,,0.0,CCCC1=CC(=O)NC(=S)N1
5883.0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,inactive,,0.0,inactive,,0.0,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13.[Br-]
3440.0,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,inactive,,0.0,inactive,,0.0,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
4174.0,CC(C)(C(=O)c1cccnc1)c1cccnc1,inactive,,0.0,inactive,,0.0,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
3767.0,NNC(=O)c1ccncc1,inactive,,0.0,inactive,,0.0,C1=CN=CC=C1C(=O)NN
