Iteration,MCC
1,-0.05709955236887639
2,-0.010110206482581251
3,0.07457183600603355
4,-0.008245306629025229
5,-0.025203456346934883
6,0.013671821574499006
7,-0.0026883528090226585
8,0.05314203752960686
9,0.0003317505728946482
10,0.027933375254789984
11,-0.0035555077922216826
12,0.09061642005675181
13,-0.003046140319781345
14,0.07556602922634953
15,-0.06582529228037443
16,-0.02634501336662883
17,-0.029228378386401584
18,-0.049328384672775574
19,0.03973594772991763
20,-0.007075841414455677
