Iteration,MCC
1,-0.03831500625056737
2,0.01094969991830957
3,0.00423492235493544
4,0.01666760344705169
5,0.022064632699459727
6,-0.0013237829653173824
7,-0.062231864587663
8,-0.022299596880536607
9,0.005355826379385495
10,0.0025948765785443898
11,-0.04139411542453755
12,-0.019347740961363522
13,-0.001854977468742646
14,0.012163896311089741
15,-0.0526254566817263
16,-0.05501878861936109
17,-0.0013002815648567787
18,0.015726109709128966
19,-0.024579418574994103
20,0.017998507734995242
