Iteration,MCC
1,-0.03948753310486737
2,-0.01638117163126699
3,-0.03168386744185972
4,-0.08700996742494403
5,0.012533199081217175
6,-0.022582373368620602
7,-0.0009265812606066108
8,-0.023712460875034713
9,0.029655304382809295
10,-0.03682425025908979
11,0.0019349744459913323
12,-0.00019494987693309364
13,-0.025128882889239253
14,0.020183230866374163
15,0.04865604279700315
16,0.01377925153738075
17,-0.0047970407678902946
18,0.0029562836500052294
19,0.020183230866374163
20,0.0029172700014189414
