Iteration,MCC
1,-0.020446318446115934
2,0.07308767575177193
3,-0.012098857924979639
4,0.006743544798379757
5,-0.044860841139971595
6,0.048083617994027696
7,0.03252208478696943
8,-0.022962851084492357
9,-0.004105665286411088
10,-0.0009285087050553896
11,0.08752021846274992
12,0.04561537058502588
13,-0.0901190951037021
14,-0.10325642439978011
15,0.14684332805536554
16,-0.062292821638171486
17,0.010515387004544926
18,0.0189479982519272
19,-0.06785529442454921
20,0.018887911487115803
