Iteration,MCC
1,-0.09314016665125999
2,0.05776906340072981
3,-0.04894370392554929
4,-0.002978827337904487
5,-0.042804636322106134
6,-0.13355239987752485
7,0.033443212378441424
8,-0.013063119203051445
9,-0.050690837246310114
10,-0.04555309318113926
11,-0.05595934299453592
12,-0.03693114900632012
13,-0.08239713070103934
14,0.024918071869478014
15,-0.04170795497337987
16,-0.008237926658913439
17,-0.03910022311782961
18,-0.0730171700219905
19,-0.08473422936842444
20,-0.03905724499108347
